Horizonte,Bloco,Target_QID,Target_Periodo,Modelo,Alpha,N_Treino,Feature,Beta_Padronizado,Importancia_Normalizada,Rank_Importancia
H3,Teste,75,3T24,Ridge + Brent e Câmbio,10.0,376,Segmento=REFINO / RTC,5422.774125801255,0.11029966516577165,3
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Custo_t,17103.587557330622,0.30450826584909907,1
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Custo_t_1,5061.956809908922,0.09012189313041251,5
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Custo_t_4,-2460.9413865332153,0.043814023897478904,7
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Receita_t,6543.274254613555,0.1164949218734785,3
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Receita_t_1,-9183.99648797118,0.16350972184883472,2
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Receita_t_4,2731.1799645434257,0.048625288228987304,6
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Despesas_t,104.07197698106988,0.0018528730962300499,18
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Despesas_t_1,448.70217651615127,0.007988588428928071,13
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Despesas_t_4,-3.248973853107318,5.7843969312434844e-05,20
H3,Teste,76,4T24,Ridge Contábil,0.1,380,EBIT_t,2060.546239692283,0.03668548250753695,8
H3,Teste,76,4T24,Ridge Contábil,0.1,380,EBIT_t_1,-1119.3839859316436,0.019929250236696876,10
H3,Teste,76,4T24,Ridge Contábil,0.1,380,EBIT_t_4,151.91285273745157,0.0027046208400555347,17
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Trimestre_Sin,891.7645179621923,0.015876766555566194,12
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Trimestre_Cos,236.15664940680423,0.004204477659353881,16
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-21.844641634441153,0.0003889168819057322,19
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=DISTRIBUIÇÃO,1126.139277310094,0.02004951986177186,9
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=E&P,944.2540781020765,0.01681127838706365,11
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=GÁS & ENERGIA / G&EBC,374.84356241285724,0.006673626966999438,14
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=INTERNACIONAL,301.278739702323,0.005363896098198169,15
H3,Teste,76,4T24,Ridge Contábil,0.1,380,Segmento=REFINO / RTC,5298.808418602323,0.09433874368209018,4
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Custo_t,8856.932712337144,0.17874356137710062,1
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Custo_t_1,3819.6064003246174,0.07708425402191325,4
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Custo_t_4,410.08702037545635,0.008276049607369138,20
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Receita_t,5860.5145196134345,0.11827223608448234,2
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Receita_t_1,1100.6319082597863,0.022212076509692223,13
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Receita_t_4,503.29052130813926,0.010157008425800263,18
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Despesas_t,-833.3453484901528,0.016817912056471415,16
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Despesas_t_1,-382.4739108251695,0.007718783824505141,21
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Despesas_t_4,-252.73909309906946,0.0051005790680581425,26
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,EBIT_t,202.9149349757763,0.004095067594185469,28
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,EBIT_t_1,-1663.2865473826964,0.03356712427719839,11
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,EBIT_t_4,-291.9561482665423,0.005892026438725431,24
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Trimestre_Sin,500.42830291169633,0.01009924541390489,19
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Trimestre_Cos,573.7769959857603,0.011579510314659055,17
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Brent_t,1553.9324729173334,0.03136022744780182,12
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Brent_t_1,-1833.6664450364356,0.03700559566258832,9
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Brent_t_4,2131.838883255833,0.04302307431381371,8
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,USD_BRL_t,2751.403255924778,0.055526628994652404,7
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,USD_BRL_t_1,1674.0422181658096,0.03378418665795865,10
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,USD_BRL_t_4,-271.2772937684525,0.005474702268130925,25
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Brent_BRL_t,-2977.8929127300967,0.06009746284733245,5
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Brent_Var_AA,2823.9112622346443,0.05698992782474579,6
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,USD_BRL_Var_AA,251.49203400937043,0.005075411914803156,27
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-341.21103108758217,0.006886049251880716,23
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=DISTRIBUIÇÃO,1059.575431374394,0.021383507395029144,14
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=E&P,926.8063759289548,0.018704068069726954,15
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=GÁS & ENERGIA / G&EBC,44.04139942875201,0.0008888084439166147,29
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=INTERNACIONAL,374.1832249603593,0.007551467805984332,22
H3,Teste,76,4T24,Ridge + Brent e Câmbio,10.0,380,Segmento=REFINO / RTC,5283.800152609158,0.10663344608756896,3
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Custo_t,17022.45926999425,0.3007110523749893,1
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Custo_t_1,5596.51831163995,0.0988655566411419,4
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Custo_t_4,-2466.5347101472007,0.04357268457180185,7
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Receita_t,6437.8149077236485,0.11372752110556976,3
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Receita_t_1,-9352.61720569784,0.16521909776828494,2
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Receita_t_4,2941.7983428661255,0.051968476559531275,6
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Despesas_t,83.90108674325761,0.0014821585817769312,18
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Despesas_t_1,430.0061429070919,0.007596293679447018,13
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Despesas_t_4,-2.4443553788423533,4.318087455470222e-05,20
H3,Teste,77,1T25,Ridge Contábil,0.1,384,EBIT_t,2086.8487955162273,0.03686532524435733,8
H3,Teste,77,1T25,Ridge Contábil,0.1,384,EBIT_t_1,-1098.7728406128,0.01941042313457937,9
H3,Teste,77,1T25,Ridge Contábil,0.1,384,EBIT_t_4,119.69743051778467,0.002114520571127637,17
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Trimestre_Sin,912.5527600514287,0.016120743570024642,11
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Trimestre_Cos,229.63237799066343,0.0040565815402868665,16
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-19.039122870002718,0.00033633651775729446,19
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=DISTRIBUIÇÃO,1074.1561599937347,0.018975556008888155,10
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=E&P,907.685850939031,0.01603476695890228,12
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=GÁS & ENERGIA / G&EBC,366.5972997927797,0.006476141788327713,14
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=INTERNACIONAL,289.80830554327076,0.00511962220996748,15
H3,Teste,77,1T25,Ridge Contábil,0.1,384,Segmento=REFINO / RTC,5168.476293433303,0.09130396029868353,5
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Custo_t,8874.147273985378,0.17800325585567012,1
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Custo_t_1,3950.371592183013,0.07923905064204848,4
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Custo_t_4,510.5478439510098,0.010240891399197899,19
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Receita_t,5848.955662018455,0.11732205011368586,2
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Receita_t_1,1173.0603195077258,0.02352998544430196,13
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Receita_t_4,544.5321454656695,0.010922570002315498,18
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Despesas_t,-833.4774340666492,0.01671841725920151,16
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Despesas_t_1,-415.6098569856361,0.008336565241150014,21
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Despesas_t_4,-233.67857080775332,0.004687272494273051,27
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,EBIT_t,197.8976418127786,0.003969556001408753,28
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,EBIT_t_1,-1692.5854837816498,0.033950949609592274,10
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,EBIT_t_4,-303.63341018651903,0.0060904708848141245,24
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Trimestre_Sin,508.63892948932966,0.010202601186196234,20
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Trimestre_Cos,568.3562988286914,0.011400449931021952,17
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Brent_t,1536.684911390955,0.03082379737529727,12
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Brent_t_1,-1834.417886404856,0.036795913601431085,9
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Brent_t_4,2107.505002150819,0.04227366760237238,8
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,USD_BRL_t,2745.176259645704,0.05506448079209902,7
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,USD_BRL_t_1,1668.161663287313,0.033461041178483496,11
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,USD_BRL_t_4,-269.4474385640017,0.005404747055186406,25
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Brent_BRL_t,-2980.6851963569566,0.059788467922738904,5
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Brent_Var_AA,2820.807501546796,0.05658154005279756,6
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,USD_BRL_Var_AA,263.66975469572566,0.0052888546197664065,26
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-343.4576087933325,0.006889289835524647,23
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=DISTRIBUIÇÃO,1039.7460352660758,0.02085588325572912,14
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=E&P,922.7216440378658,0.018508534038952598,15
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=GÁS & ENERGIA / G&EBC,46.049801548794505,0.0009236960300650526,29
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=INTERNACIONAL,370.30907097874217,0.0074278934383181115,22
H3,Teste,77,1T25,Ridge + Brent e Câmbio,10.0,384,Segmento=REFINO / RTC,5249.515835584557,0.10529810713636004,3
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Custo_t,17331.44544173147,0.3070554111114384,1
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Custo_t_1,5186.491915226089,0.0918873392649239,4
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Custo_t_4,-2622.8577927427064,0.046468292592507114,7
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Receita_t,6688.615812839932,0.11849996499615985,3
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Receita_t_1,-9069.647941521534,0.16068391333444873,2
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Receita_t_4,3212.9656327583125,0.05692303544850591,6
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Despesas_t,59.433872220327586,0.00105296999779461,17
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Despesas_t_1,400.5798028109169,0.007096938131823637,13
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Despesas_t_4,-32.986377664797146,0.0005844085993285493,18
H3,Teste,78,2T25,Ridge Contábil,0.1,388,EBIT_t,2024.164803593457,0.03586144952619716,8
H3,Teste,78,2T25,Ridge Contábil,0.1,388,EBIT_t_1,-1152.6835105375455,0.020421707491127903,9
H3,Teste,78,2T25,Ridge Contábil,0.1,388,EBIT_t_4,32.537962962369754,0.0005764641863097295,19
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Trimestre_Sin,915.163122800038,0.01621363837483367,11
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Trimestre_Cos,167.6486006065459,0.002970174077780643,16
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-13.667794054982368,0.00024214772718459502,20
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=DISTRIBUIÇÃO,1026.7270139975913,0.018190178450041283,10
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=E&P,827.5124040540143,0.014660759962628682,12
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=GÁS & ENERGIA / G&EBC,350.64835120377643,0.0062123193357649445,14
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=INTERNACIONAL,276.08137303772384,0.004891241171044511,15
H3,Teste,78,2T25,Ridge Contábil,0.1,388,Segmento=REFINO / RTC,5052.172444925359,0.08950764622015608,5
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Custo_t,9004.369504269645,0.18109083338499166,1
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Custo_t_1,3915.502273770373,0.07874638746685012,4
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Custo_t_4,552.6200193890113,0.01111398413947068,18
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Receita_t,5984.655030368632,0.12036002814602882,2
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Receita_t_1,1249.1172862045835,0.025121546849796318,13
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Receita_t_4,639.3698156232592,0.012858647426399217,17
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Despesas_t,-850.0565924437668,0.0170958618120963,16
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Despesas_t_1,-427.59128433082736,0.008599476286586388,21
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Despesas_t_4,-258.6368852923508,0.005201560095849185,26
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,EBIT_t,152.29160317677972,0.003062803378264563,28
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,EBIT_t_1,-1682.0400165434623,0.03382824619073286,10
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,EBIT_t_4,-354.2704222350288,0.007124888197421651,23
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Trimestre_Sin,514.6717951279971,0.01035079071947064,19
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Trimestre_Cos,492.51612592743646,0.009905208316635078,20
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Brent_t,1517.7690714167911,0.030524521000443477,11
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Brent_t_1,-1836.0399479399246,0.03692540650879767,9
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Brent_t_4,1986.017050044212,0.03994166193854798,8
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,USD_BRL_t,2873.0305783565623,0.057780780934017756,5
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,USD_BRL_t_1,1498.066883350569,0.03012828163524104,12
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,USD_BRL_t_4,-327.8151545727332,0.006592834679835945,25
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Brent_BRL_t,-2837.012535100207,0.057056406232702216,6
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Brent_Var_AA,2694.0140483522378,0.054180500804154076,7
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,USD_BRL_Var_AA,240.14766092102303,0.00482971517672873,27
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-331.1200203006256,0.006659300287295273,24
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=DISTRIBUIÇÃO,1010.6064533115664,0.020324750641081836,14
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=E&P,907.559525352116,0.018252328573874183,15
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=GÁS & ENERGIA / G&EBC,37.017750156833294,0.0007444802462581839,29
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=INTERNACIONAL,372.03327295144993,0.007482124696657342,22
H3,Teste,78,2T25,Ridge + Brent e Câmbio,10.0,388,Segmento=REFINO / RTC,5176.986149444479,0.10411664423377101,3
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Custo_t,17358.62571332907,0.3030773829073833,1
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Custo_t_1,5254.826302919934,0.09174798914518553,4
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Custo_t_4,-2771.883617244975,0.048396413766406556,7
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Receita_t,6974.473996437964,0.12177261961313565,3
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Receita_t_1,-9148.842182691127,0.15973655928496452,2
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Receita_t_4,3355.637240219856,0.05858861004022089,6
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Despesas_t,53.79508571775276,0.0009392491123358654,17
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Despesas_t_1,397.19097675422796,0.006934857847454105,13
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Despesas_t_4,-37.992606062949285,0.0006633416611171081,18
H3,Teste,79,3T25,Ridge Contábil,0.1,392,EBIT_t,2027.1527285943728,0.0353935935875488,8
H3,Teste,79,3T25,Ridge Contábil,0.1,392,EBIT_t_1,-1190.124091114515,0.02077927716322882,9
H3,Teste,79,3T25,Ridge Contábil,0.1,392,EBIT_t_4,12.700069680116618,0.00022174012764360505,20
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Trimestre_Sin,919.2587723677054,0.01605003457905807,11
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Trimestre_Cos,168.07354294921538,0.0029345231802483883,16
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-15.67980832190444,0.000273765639583044,19
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=DISTRIBUIÇÃO,1036.8020049939169,0.01810231083128874,10
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=E&P,817.9977807829833,0.014282042295167852,12
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=GÁS & ENERGIA / G&EBC,350.6123562349729,0.006121606462261089,14
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=INTERNACIONAL,277.05413126968074,0.004837297745547723,15
H3,Teste,79,3T25,Ridge Contábil,0.1,392,Segmento=REFINO / RTC,5105.843463785996,0.08914678501022029,5
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Custo_t,9034.465528418319,0.18060646283334042,1
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Custo_t_1,3969.86270195799,0.07936084965727504,4
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Custo_t_4,569.9323119198236,0.01139341985272793,18
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Receita_t,6056.946816759495,0.12108339300245342,2
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Receita_t_1,1322.8111912066965,0.026444093398630204,13
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Receita_t_4,685.5527351168973,0.013704768055810088,17
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Despesas_t,-845.699183051075,0.016906228441677457,16
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Despesas_t_1,-426.6239230757499,0.008528566240518246,21
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Despesas_t_4,-256.9797754355508,0.005137238956209338,27
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,EBIT_t,155.28647230961568,0.0031043054402596377,28
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,EBIT_t_1,-1698.5642496474354,0.03395570884177112,10
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,EBIT_t_4,-356.45375255187975,0.007125806303600623,23
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Trimestre_Sin,514.0218002381804,0.01027572232892194,19
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Trimestre_Cos,491.5527210744535,0.009826546791296806,20
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Brent_t,1498.5349301992471,0.029956956758998787,12
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Brent_t_1,-1838.4081586439074,0.03675130462695556,9
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Brent_t_4,1966.0001886739374,0.039301975184827885,8
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,USD_BRL_t,2862.7688536547016,0.05722912494841858,5
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,USD_BRL_t_1,1507.278536655886,0.03013174870762851,11
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,USD_BRL_t_4,-321.96843119412074,0.006436416113278397,25
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Brent_BRL_t,-2846.1005028919553,0.05689591078505101,6
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Brent_Var_AA,2690.568669475495,0.053786700372661624,7
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,USD_BRL_Var_AA,260.4504624602457,0.005206620869855475,26
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-332.8357855918119,0.006653663545564185,24
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=DISTRIBUIÇÃO,1009.59536547931,0.020182649131660835,14
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=E&P,900.831341719201,0.018008366042855502,15
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=GÁS & ENERGIA / G&EBC,32.8870717051453,0.0006574398535175535,29
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=INTERNACIONAL,369.8311023707703,0.007393230627183938,22
H3,Teste,79,3T25,Ridge + Brent e Câmbio,10.0,392,Segmento=REFINO / RTC,5200.123419466071,0.10395478228704973,3
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Custo_t,17487.754582104364,0.30516699311893036,1
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Custo_t_1,5267.734428623131,0.09192367542583313,4
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Custo_t_4,-3126.941708075447,0.05456614765671816,7
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Receita_t,6661.478060314051,0.11624495413916897,3
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Receita_t_1,-8736.003574189235,0.15244609764478725,2
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Receita_t_4,4048.820949829754,0.07065323962179013,6
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Despesas_t,70.8185887442804,0.0012358073578030274,18
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Despesas_t_1,334.0757110802517,0.005829729582822238,13
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Despesas_t_4,-12.56752803585718,0.0002193074430244486,20
H3,Teste,80,4T25,Ridge Contábil,0.1,396,EBIT_t,1918.1010652196758,0.033471486108931296,8
H3,Teste,80,4T25,Ridge Contábil,0.1,396,EBIT_t_1,-1218.0014249915353,0.02125452016919327,9
H3,Teste,80,4T25,Ridge Contábil,0.1,396,EBIT_t_4,-97.31920778870877,0.0016982517609200635,17
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Trimestre_Sin,912.627537854478,0.015925646729373903,11
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Trimestre_Cos,208.77671289105953,0.003643221398556029,16
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=CORPORATIVO / OUTROS NEGÓCIOS,-33.0826843267813,0.000577303578507319,19
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=DISTRIBUIÇÃO,970.0361558318122,0.016927445745079685,10
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=E&P,713.6781576811069,0.01245391547620825,12
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=GÁS & ENERGIA / G&EBC,305.7706821523849,0.005335797641616894,14
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=INTERNACIONAL,257.3415674585285,0.00449069387251096,15
H3,Teste,80,4T25,Ridge Contábil,0.1,396,Segmento=REFINO / RTC,4924.594111648153,0.08593576552822466,5
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Custo_t,9000.751202305964,0.17885271016282397,1
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Custo_t_1,4060.3268994555046,0.08068220682831259,4
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Custo_t_4,647.2513800263719,0.01286144465860655,18
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Receita_t,6019.6546299382035,0.1196157432429428,2
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Receita_t_1,1490.581319302302,0.029619139856570387,12
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Receita_t_4,888.1734211607009,0.017648773963275553,15
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Despesas_t,-840.310348224503,0.016697693312455346,16
H3,Teste,80,4T25,Ridge + Brent e Câmbio,10.0,396,Despesas_t_1,-445.53105910428343,0.00885308743586863,21
